name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,grpradeg,grpdedeg,logmh_e17,logmhdynh_e17,grp_e17,dens_corr_b,f_s16sample_s,dens_corr_s,groupmass_b,groupid_b,dist_b,dens_b,f_dist_s,dist_s,f_s16sample_b,groupid_s,groupmass_s,dens_s,f_dist_b,tf_type,nndist_kd,tf_confidence,mhi_oldrms,mhidet,hirms,emhidet,mhilim,emhidep,limflagdep,mhidep,logmgas_e16,logmgastype
rs0654,0.02,0.723455,0.02,0.01,0.35,0.06,13.62,0.1,13.86,21.66,0.04,1.9609517,0.04,0.5,0.2,0.14,180.989710264,0.07,0.49,14.33,4.12,17.21,15.14,16.46,1.06201,2.4107,-0.02,14.05,16.09,0.89,0.25,9.81,0.23,0.04,3.92999,4.8468,2.5813,2.24274,9.33,-99.0,5993.37,-99.0,0.16,-18.05,3.32751,15.76,0.26,0.03,0.18,5406.8,0.63,0.14,0.02,13.83,18.51,1,1237651735757390015,0.464554,10.5012,582166152097064960,0.5468,0.12077,0.15903,0.11936,0,1,7.0138,13.6426,587726014532485307,0.873235,145746005495644160,0.8602,582166152097064960,0.3607,1237651735757390015,0.0,9.43,0.0,0.011638198,8.96065331,7.95232561781,0.0116381979998,9.25,1.06805,1.0,ECO07420,1.03505,9.0,E,96898700.0,0.0,0.0,0.0,0.0,0.0441804,0.0,0.0609,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.00249,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.0105855,0.10905,9.35,0,0,0,0,00000,0,0000000,2.29392,2.43043,3.74358,3.18975,-18.1966,4.6394,0.666584,2.11624,0.980772,23.4687,0.2205,3.0791,0,9.355,181.084,1.87289,14.1,14.42,845,14.1,1,14.03,14.1,20076,0.0,14.1,0,0.0,1,10034,14.24,14.03,0,0,0.0469342627088,0,96898700.0,0.0,0.00100542,0.0,96898700.0,0.0,1.0,96898700.0,8.13245,1.0
rs0655,0.01,0.225706,0.02,0.01,0.51,0.05,15.82,0.08,-99.0,18.54,0.03,1.4827027,0.07,0.65,0.73,0.11,180.992437263,0.06,-99.0,-99.0,6.47,18.07,17.04,17.61,0.34267,1.38458,-0.03,-99.0,17.37,0.73,0.2,16.0,-99.0,0.04,2.49288,3.27109,1.45097,1.33401,8.17,-99.0,6103.33,-99.0,0.18,-17.13,2.16278,17.8,0.21,0.03,0.65,6065.9,0.87,-99.0,0.05,15.34,19.43,0,1237651735220519454,-999.0,-999.0,580965485282093056,-999.0,0.1091,0.15022,0.1091,0,1,-999.0,-999.0,587726013995614710,0.906146,-999,-999.0,-999,-999.0,1237651735220519454,0.0,8.27,0.0,0.035133735,7.34325218,8.53953634422,0.0351337350212,8.11,-99.0,-99.0,ECO13691,-99.0,-999.0,L,483032326.038,0.0,0.0,0.0,0.0,0.0369006,0.0,0.004,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,1.0,0.0,-18.2335,0.0,0.0,11.0799,0,11.0629,1.63995,0.0,2.0,9.0945,5973.0,8.9125,0.0,0.0,0.0,3.89031,5.00853,8.19,0,0,0,0,00000,0,0000000,1.28846,1.35798,2.36016,2.04149,-17.0642,3.11319,0.190771,1.26247,0.286283,21.1244,0.1763,0.278,0,8.705,180.926,1.4573,11.05,10.97,5982,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,0.105365944034,-10998,517044000.0,0.0,0.00291495,0.0,517044000.0,0.0,1.0,517044000.0,8.55519,1.0
rs0656,0.01,0.565489,0.02,0.01,0.16,0.05,11.73,0.09,11.77,18.06,0.03,1.410781,0.03,0.23,0.11,0.12,180.997728702,0.06,0.04,12.67,7.65,14.97,13.11,14.36,0.856838,2.1403,-0.03,11.9,14.01,0.51,0.21,28.28,0.46,0.02,3.48696,4.38109,2.2035,1.91215,10.17,-99.0,6542.11,-99.0,0.09,-20.55,3.03442,13.8,0.21,0.03,0.08,6525.7,0.03,0.18,0.02,12.03,16.41,1,1237651752400126041,0.282539,7.6236,580980328689068032,0.5375,0.13942,0.28543,0.11737,0,1,4.2276,9.9497,587726031175221368,0.617894,145464499539804160,0.5827,580980328689068032,0.2468,1237651752400126041,0.0,10.29,0.0,0.86919738,9.45308971,9.11232563622,1.2269632325,9.99,1.13645,1.18995,ECO03294,1.16808,9.5,L,925119000.0,0.104401,0.0,0.0,241.237,0.051206,8.06719,0.1494,4.49334,0,0,0.0,GBT,100785000.0,0.0,232.554,0.231317,1.0,0.0,-20.6268,0.0,0.0,11.6559,1,11.7049,1.18549,0.0,1.0,10.1755,3241.0,10.1425,0.0,0.0,0.0,0.161688,0.174866,10.19,0,0,0,0,00000,0,0000000,1.72858,1.72785,2.86962,2.53871,-20.9293,3.67974,0.384226,1.52526,0.586819,18.9314,0.1845,0.0609,0,10.205,180.998,1.4108,11.71,11.75,3250,12.9,1,11.81,11.56,21219,0.67,12.9,0,2.67,1,11089,11.67,11.81,0,1,1.35267362937,4,925119000.0,925119000.0,0.000889182,100785000.0,0.0,100785000.0,0.0,925119000.0,9.11233,0.0
rs0657,0.02,0.596092,0.02,0.01,0.48,0.06,15.18,0.1,-99.0,22.55,0.04,1.9718345,0.08,1.0,0.33,0.14,181.02037115,0.07,-99.0,-99.0,2.61,18.85,16.6,18.22,0.889528,2.2237,-0.01,-99.0,17.89,0.59,0.25,6.08,-99.0,0.05,3.64187,4.56094,2.3077,2.01427,8.57,-99.0,5993.37,-99.0,0.04,-16.75,3.14277,17.59,0.25,0.03,0.26,6667.0,0.4,-99.0,0.03,15.92,20.14,0,1237651735757390031,-999.0,-999.0,582164777707530240,-999.0,0.2111,0.22699,0.12551,0,1,-999.0,-999.0,587726014532485323,0.585115,-999,-999.0,-999,-999.0,1237651735757390031,0.0,8.71,0.0,0.013833823,8.39689922,7.58180486893,0.0138338225019,8.43,-99.0,-99.0,ECO13692,-99.0,-999.0,E,583794494.512,0.0,0.0,0.0,0.0,0.0161002,0.0,0.0161,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.0,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.172694,0.465311,8.57,0,0,0,0,00000,0,0000000,1.83006,1.88814,3.07734,2.65949,-17.1418,3.90677,0.433027,1.68031,0.640865,23.0757,0.2192,4.1778,0,8.635,181.084,1.87289,14.1,14.42,845,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,0.0469342627088,-10998,651128000.0,0.0,0.00296053,0.0,651128000.0,0.0,1.0,651128000.0,7.77804,1.0
rs0658,0.02,0.814241,0.02,0.01,0.02,0.06,10.75,0.1,10.6,19.78,0.04,1.847082,0.02,0.02,-99.0,0.14,181.024854913,0.07,0.03,11.56,9.41,14.48,-99.0,13.64,1.18186,2.70577,-0.03,10.91,13.21,0.4,0.25,26.5,0.01,0.02,4.42506,5.35648,2.90114,2.53353,10.49,-99.0,4949.83,-99.0,0.03,-20.61,3.63719,12.92,0.25,0.03,0.19,4781.5,0.12,0.02,0.02,11.01,16.35,1,1237651752937062404,0.612197,14.2626,582166976730785792,0.8262,0.16188,0.19275,0.031828,0,1,7.6686,52.8414,587726031712157700,0.395203,145746005508227072,0.3285,582166976730785792,0.8809,1237651752937062404,0.0,10.51,0.0,0.050260395,9.6536417,8.87753305302,0.125834785944,10.47,1.10257,1.19545,ECO03297,1.14636,0.5,E,515182159.946,0.0,0.0,0.0,0.0,0.0299986,0.0,0.054,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,3.0,0.095,-21.1201,12.7,158.03,12.1119,1,11.9209,1.06671,0.087,4.0,10.6785,3242.0,10.6395,12.24,89.5,11.92,0.00333588,0.0679173,10.49,1,0,1,0,10000,0,0000000,2.66284,2.82934,4.34216,3.58923,-20.6757,5.26856,0.790602,2.46993,1.15001,21.5198,0.2174,1.1134,0,10.505,181.063,1.87137,11.93,11.92,3251,11.8,1,10.61,12.07,21221,0.0,11.8,0,0.0,1,11090,12.14,10.58,0,0,0.0338578300539,0,538772000.0,0.0,0.00275474,0.0,538772000.0,0.0,1.0,538772000.0,8.87753,0.0
rs0659,0.01,0.609783,0.02,0.01,1.5,0.04,15.15,0.08,-99.0,22.02,0.03,1.5835411,0.29,2.45,0.58,0.11,181.030932061,0.06,-99.0,-99.0,9.17,18.22,17.07,17.46,0.885023,2.10989,0.17,-99.0,17.23,0.64,0.19,22.48,-99.0,0.04,3.46722,4.27471,2.24235,1.96711,8.85,-99.0,5993.37,-99.0,0.21,-17.57,2.91738,16.24,0.2,0.03,2.01,6905.4,2.6,-99.0,0.09,15.68,18.03,1,1237651735220519532,0.281346,15.3998,-999,0.6426,0.21549,0.30204,0.16994,0,1,13.4573,737.02,587726013995614780,0.60286,-999,0.0189,-999,0.6675,1237651735220519532,0.0,9.03,0.0,0.011453022,7.59920835,8.19819253774,0.0114530222474,8.67,-99.0,-99.0,ECO01170,1.08879,11.0,L,732811000.0,0.0,0.0,0.0,0.0,0.0389541,0.0,-99.0,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.2455,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.0190311,0.205449,8.89,0,0,0,0,00000,0,0000000,1.98528,2.10126,3.28399,2.76669,-17.602,4.0654,0.55378,1.85249,0.802544,23.9777,0.172,0.7526,0,8.965,181.084,1.87289,14.1,14.42,845,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,0,0.139615373047,0,732811000.0,0.0,0.00280393,0.0,732811000.0,0.0,1.0,732811000.0,8.33168,1.0
rs0660,0.02,0.471869,0.02,0.01,0.22,0.05,12.53,0.1,13.05,18.03,0.04,1.8261798,0.13,0.19,-99.0,0.13,181.040510345,0.07,0.3,13.48,18.18,15.11,-99.0,14.52,0.682116,1.78683,0.08,12.46,14.22,0.54,0.24,72.45,0.35,0.03,3.01889,3.74523,1.91418,1.70393,9.51,-99.0,4949.83,-99.0,0.19,-19.83,2.51316,14.18,0.25,0.03,0.19,5028.4,0.03,0.15,0.03,12.76,16.25,1,1237651752937062600,0.254517,21.3398,582163403317995520,0.6075,0.1296,0.17639,0.033472,0,1,7.3692,31.4758,587726031712157862,0.520923,145746005453701120,0.6608,582163403317995520,0.5607,1237651752937062600,0.0,9.53,0.0,0.2009111,8.32119656,8.57272775119,0.385863762392,9.47,1.10075,1.05663,ECO03299,1.16531,4.0,L,365524000.0,0.0,0.0,330549000.0,203.643,0.166519,23.989,0.1492,5.45909,1,0,375504000.0,GBT,47316300.0,47784500.0,169.752,0.0,3.0,0.095,-21.1201,12.7,158.03,12.1119,0,11.9209,1.20234,0.087,4.0,10.6785,3242.0,10.6395,12.24,89.5,11.92,0.0942504,0.22092,9.51,1,0,0,1,00000,0,1000000,1.7315,1.84184,2.92949,2.44825,-19.8348,3.64623,0.444977,1.64296,0.643854,18.7331,0.212,0.9927,0,9.795,181.063,1.87137,11.93,11.92,3251,11.8,1,10.61,12.07,21221,0.0,11.8,0,0.0,1,11090,12.14,10.58,0,1,0.0338578300539,3,365524000.0,365524000.0,0.000801965,47316300.0,0.0,47316300.0,0.0,365524000.0,9.47733,1.0
rs0661,0.01,0.555231,0.02,0.01,0.62,0.05,15.87,0.09,-99.0,21.4,0.04,2.3213752,0.12,0.5,0.32,0.13,181.046310765,0.07,-99.0,15.47,4.82,18.33,17.03,17.72,0.807432,1.99305,0.11,-99.0,17.42,0.69,0.23,13.01,-99.0,0.04,3.30042,4.08253,2.1148,1.8626,8.53,-99.0,5864.29,-99.0,0.09,-16.99,2.77516,17.16,0.23,0.03,0.83,5951.4,0.38,0.14,0.03,15.72,19.75,0,1237651736294326552,-999.0,-999.0,580981153322788864,-999.0,0.22252,0.23099,0.12663,0,1,-999.0,-999.0,587726015069421846,0.654901,145464499552387072,-999.0,580981153322788864,-999.0,1237651736294326552,0.0,8.73,0.0,0.01189845,8.04977417,8.08814782345,0.0118984504066,8.41,-99.0,-99.0,ECO12862,-99.0,-999.0,L,449571033.75,0.0,0.0,0.0,0.0,0.0524259,0.0,0.0543,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,3.0,0.098,-19.8809,11.0,23.2,11.4499,0,11.4439,1.28255,0.081,4.0,9.9965,6023.0,9.8235,11.98,65.45,11.65,0.034916,0.615991,8.51,0,0,0,0,00000,0,0000000,1.85156,1.94969,3.08845,2.60543,-17.1265,3.84232,0.49048,1.72737,0.712797,22.5607,0.2007,0.7546,0,8.705,181.129,2.41493,11.45,11.53,6032,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,0.120287599934,-10998,496305000.0,0.0,0.0028794,0.0,496305000.0,0.0,1.0,496305000.0,8.22569,1.0
rs0662,0.02,0.76824,0.02,0.01,0.05,0.06,12.67,0.1,12.79,21.26,0.04,1.9002092,0.03,0.11,0.07,0.14,181.054499782,0.07,0.03,13.57,3.57,16.23,14.08,15.36,1.12889,2.45339,-0.02,12.73,14.92,0.82,0.25,20.08,0.14,0.03,4.0277,4.95575,2.7032,2.34255,9.95,-99.0,5993.37,-99.0,0.07,-19.23,3.38144,14.48,0.26,0.03,0.06,5613.8,0.22,0.07,0.04,12.95,17.67,1,1237651735757455599,0.88049,5.4333,582167251608692736,0.7472,0.12393,0.13888,0.082039,0,1,5.1491,7.7948,587726014532550834,0.85522,145746005512421376,0.7867,582167251608692736,0.696,1237651735757455599,0.0,9.99,0.0,0.016497397,10.31324959,8.57074508516,0.0164973973639,9.91,1.11268,1.10274,ECO06992,1.07423,-2.0,E,334446000.0,0.0,0.0,0.0,0.0,0.0209282,0.0,0.008,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.12404,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.00195167,0.0121064,9.95,1,0,1,0,00100,0,0000000,2.43402,2.67227,3.99229,3.35954,-19.3199,4.91781,0.757181,2.31545,1.114,22.6531,0.2203,0.8889,0,9.955,181.084,1.87289,14.1,14.42,845,14.1,1,14.03,14.1,20076,0.0,14.1,0,0.0,1,10034,14.24,14.03,0,0,0.035009906558,0,334446000.0,0.0,0.00254202,0.0,334446000.0,0.0,1.0,334446000.0,8.67045,1.0
rs0663,0.02,0.685282,0.02,0.01,0.08,0.06,14.29,0.1,14.06,22.24,0.04,1.8667357,0.14,0.43,0.17,0.14,181.062089075,0.07,0.25,15.3,2.36,17.56,15.47,16.83,0.997845,2.24913,0.02,14.67,16.48,0.87,0.25,5.95,0.2,0.06,3.667,4.48887,2.41572,2.10315,9.25,-99.0,5993.37,-99.0,0.14,-17.95,3.071,16.21,0.25,0.03,0.23,6121.6,0.35,0.29,0.04,14.57,19.09,1,1237651735757455614,0.83051,5.0846,582162853562181632,0.7978,0.089734,0.098565,0.079173,0,1,4.9159,9.2945,587726014532550843,0.892891,145746005445312512,0.4443,582162853562181632,0.6523,1237651735757455614,0.0,9.37,0.0,0.0082106043,9.30935383,7.87600058998,0.00821060428258,9.13,1.05485,-99.0,ECO07406,1.04382,-2.5,E,102484000.0,0.0,0.0,0.0,0.0,0.0258215,0.0,0.0265,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.28646,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.00475502,0.0580381,9.27,0,0,0,0,00000,0,0000000,2.20845,2.36495,3.60505,3.02319,-18.0082,4.41979,0.664207,2.06081,0.968349,23.7569,0.2174,0.8569,0,9.265,181.084,1.87289,14.1,14.42,845,0.0,1,14.03,0.0,0,0.0,0.0,0,0.0,0,10034,14.24,14.03,0,0,0.0392788772872,0,102484000.0,0.0,0.000810518,0.0,102484000.0,0.0,1.0,102484000.0,8.15679,1.0
rs0664,0.01,0.727026,0.02,0.01,0.04,0.05,13.22,0.09,13.01,21.38,0.03,1.546287,0.03,1.04,0.1,0.12,181.069316085,0.06,0.04,13.79,4.79,16.4,14.31,15.66,1.06316,2.38926,-0.03,12.97,15.3,0.43,0.21,11.99,0.11,0.03,3.89563,4.8115,2.56953,2.23339,9.69,-99.0,6023.46,-99.0,0.06,-19.07,3.30514,15.07,0.22,0.03,0.09,5996.4,0.2,0.07,0.03,13.21,18.04,1,1237651735220584651,0.494474,15.89,582168900876134400,0.3712,0.1485,0.17823,0.037828,0,1,9.6393,15.5431,587726013995679877,0.436313,145746005537587200,0.2717,582168900876134400,0.5959,1237651735220584651,0.0,9.79,0.0,0.017417862,9.14456272,8.33920555613,0.0174178621241,9.65,1.10856,1.0266,ECO05834,1.0627,-1.0,E,1106260000.0,0.0,0.0,778993000.0,224.636,0.00501995,3.71336,0.0031,5.35288,1,0,778993000.0,GBT,89277400.0,76526100.0,564.365,0.0,7.0,0.23,-22.1495,12.86,122.42,12.7849,0,12.5259,1.02404,0.212,9.0,11.1455,3245.0,11.1195,13.0,137.73,13.04,0.00538601,0.188912,9.69,1,0,1,0,00100,0,0000000,2.34709,2.51721,3.83097,3.25504,-19.1255,4.73892,0.706177,2.19005,1.03333,22.9021,0.1864,0.7611,0,9.735,181.216,1.57321,12.54,13.04,3254,12.98,1,14.03,12.8,21224,0.0,12.98,0,0.0,1,10034,14.24,14.03,0,0,0.0366602438183,0,1106260000.0,1106260000.0,0.00133395,89277400.0,0.0,89277400.0,0.0,1106260000.0,8.72811,1.0
rs0665,0.02,0.660639,0.02,0.01,0.54,0.05,14.75,0.1,-99.0,22.36,0.04,2.0023599,0.21,0.33,0.64,0.13,181.06959526,0.07,-99.0,15.82,4.59,17.89,16.07,17.16,0.961365,2.23554,-0.04,14.65,16.87,0.85,0.24,10.78,0.11,0.03,3.64678,4.49444,2.3726,2.07187,8.87,-99.0,5993.37,-99.0,0.02,-17.28,3.08321,16.49,0.24,0.03,0.52,5236.2,1.64,0.27,0.03,14.79,19.53,0,1237651735757455712,-999.0,-999.0,582166701852878848,-999.0,0.11695,0.13472,0.10761,0,1,-999.0,-999.0,587726014532550926,0.911345,145746005504032768,-999.0,582166701852878848,-999.0,1237651735757455712,0.0,9.01,0.0,0.0060607798,8.4199791,7.52991238686,0.00606077976153,8.67,-99.0,-99.0,ECO12863,-99.0,-999.0,E,320990322.001,0.0,0.0,0.0,0.0,0.00876046,0.0,0.0401,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.11759,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.011282,0.182276,8.89,0,0,0,0,00000,0,0000000,2.14354,2.2626,3.50844,2.97376,-17.3503,4.33866,0.616255,1.98116,0.897697,25.1283,0.2103,0.8481,0,8.905,181.084,1.87289,14.1,14.42,845,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-9999.0,-10998,-9999.0,-10998,-10998,-9999.0,-9999.0,-10998,-10998,0.0823186669556,-10998,360698000.0,0.0,0.00296838,0.0,360698000.0,0.0,1.0,360698000.0,7.79389,1.0
rs0666,0.02,0.768948,0.02,0.01,0.06,0.06,13.79,0.1,13.94,22.73,0.04,1.9175187,0.14,0.09,0.17,0.14,181.072121028,0.07,0.09,14.87,1.67,17.48,15.16,16.68,1.12263,2.53898,-0.05,13.99,16.28,0.85,0.25,4.31,0.11,0.02,4.15098,5.07478,2.73464,2.38095,9.41,-99.0,5993.37,-99.0,0.12,-18.13,3.46278,15.96,0.26,0.03,0.05,6186.9,0.5,0.06,0.06,14.11,19.24,1,1237651735757455620,0.669348,2.4239,582152133323810816,0.6635,0.080018,0.082348,0.070699,0,1,2.5233,2.5233,587726014532550846,0.919963,145746005281734656,0.3644,582152133323810816,0.8914,1237651735757455620,0.0,9.53,0.0,0.0059017064,9.77542496,8.03293617554,0.00590170638874,9.29,1.08438,1.0,ECO11464,1.03193,-2.5,E,133333000.0,0.0,0.0,0.0,0.0,0.0378807,0.0,0.0099,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.31143,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.00375052,0.0536887,9.49,0,0,0,0,00000,0,0000000,2.4952,2.67022,4.07473,3.41254,-18.1942,4.99208,0.745819,2.32535,1.09068,23.9519,0.2207,0.7899,0,9.425,181.084,1.87289,14.1,14.42,845,14.1,1,14.03,14.1,20076,0.0,14.1,0,0.0,1,10034,14.24,14.03,0,0,0.035009906558,0,133333000.0,0.0,0.000981533,0.0,133333000.0,0.0,1.0,133333000.0,8.27106,1.0
rs0667,0.01,0.549522,0.02,0.01,-99.0,0.05,12.06,0.09,12.38,18.21,0.03,3.8731804,0.02,0.06,0.03,0.12,181.072066085,0.06,0.41,13.0,10.89,15.53,13.54,14.92,0.865459,2.31571,-0.16,12.26,14.58,0.28,0.21,22.2,0.03,0.02,3.57188,4.58028,2.12164,1.8057,9.73,-99.0,5569.96,-99.0,0.02,-19.65,3.32411,14.29,0.22,0.03,0.03,5566.8,0.05,0.06,0.02,-99.0,16.78,1,1237655123933986942,0.0907265,20.8032,948075106511382528,0.2518,0.38559,0.4795,0.28676,0,1,7.9585,22.2803,588010877685792890,0.336099,237226884625072128,0.2266,948075106511382528,0.7271,1237655123933986942,0.0,9.89,0.0,1.1648333,8.33584309,9.59421260689,1.50051418929,9.59,1.12961,1.09808,ECO03303,1.13276,6.0,L,2805980000.0,0.0787521,0.0,0.0,0.0,0.0358726,8.22777,0.0152,4.28077,0,0,0.0,ALFALFA,149254000.0,0.0,290.82,-0.0535304,1.0,0.0,-19.6452,0.0,0.0,11.4029,1,11.3799,1.18487,0.0,1.0,9.9455,3244.0,9.6995,0.0,0.0,0.0,0.438101,0.397976,9.73,1,1,0,1,00000,0,0100000,1.62424,1.30985,2.51272,2.47524,-20.2846,3.36372,0.253788,1.14227,0.421368,0.0,0.189,0.0,0,9.965,181.072,3.8731,11.38,11.52,3253,11.84,1,12.19,11.39,21223,1.14,11.84,0,0.82,1,11092,11.42,12.19,0,-10998,1.07155903483,-10998,2805980000.0,2805980000.0,0.00243,149254000.0,0.0,149254000.0,0.0,2805980000.0,9.59421,0.0
rs0668,0.01,0.67671,0.02,0.01,0.15,0.04,14.22,0.08,14.16,21.41,0.03,1.6999744,0.03,0.26,0.09,0.1,181.076051378,0.06,0.23,14.8,3.65,17.45,15.46,16.7,0.992023,2.26088,0.03,13.98,16.38,0.69,0.18,8.05,0.17,0.75,3.69074,4.54203,2.42188,2.10657,9.37,-99.0,5993.37,-99.0,0.05,-18.24,3.11218,16.06,0.19,0.02,0.27,6658.0,0.97,0.32,0.75,14.41,18.69,1,1237651752937062640,0.328637,8.4585,582172474288924672,0.6942,0.10342,0.12663,0.10051,0,1,9.5326,9.5326,587726031712157898,0.683139,145746005592113152,0.5763,582172474288924672,0.69,1237651752937062640,0.0,9.49,0.0,0.018008539,8.85226917,8.03460199235,0.0180085391548,9.25,1.07362,1.0,ECO07387,1.02424,-2.0,E,671129638.95,0.0,0.0,0.0,0.0,0.024955,0.0,0.0231,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.01814,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.0125416,0.0743815,9.39,0,0,0,0,00000,0,0000000,2.1393,2.27311,3.50446,2.96786,-18.3973,4.33302,0.618189,1.98335,0.907951,24.5784,0.1633,0.9912,0,9.415,181.084,1.87289,14.1,14.42,845,12.57,1,14.03,13.32,21217,0.0,12.57,0,0.0,1,10034,14.24,14.03,0,0,0.0335878308417,0,720303000.0,0.0,0.00287673,0.0,720303000.0,0.0,1.0,720303000.0,8.40812,1.0
rs0669,0.01,0.769127,0.02,0.01,0.03,0.05,11.61,0.1,11.37,20.05,0.04,1.8484333,0.02,0.05,0.07,0.13,181.079088818,0.07,0.14,12.43,7.98,15.18,12.88,14.37,1.12905,2.51494,-0.06,11.76,13.97,0.41,0.24,22.49,0.03,0.03,4.11998,5.05649,2.73409,2.37417,10.55,-99.0,5993.37,-99.0,0.03,-20.7,3.45145,13.65,0.24,0.03,0.03,7016.6,0.1,0.04,0.02,11.85,16.92,1,1237651752937062647,0.586504,13.1966,582152683079624704,0.7279,0.18575,0.19351,0.17492,0,1,7.4641,31.4139,587726031712157905,0.437449,145746005290123264,0.3461,582152683079624704,0.8348,1237651752937062647,0.0,10.57,0.0,0.094913736,9.52619553,9.22348867237,0.0949137364239,10.43,1.09901,1.17022,ECO03304,1.13688,0.0,L,1119832215.29,0.0,0.0,0.0,0.0,0.0295879,0.0,0.0396,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,40.0,0.341,-24.6188,14.31,477.01,14.1649,0,14.1009,1.15709,0.386,71.0,12.1085,836.0,12.0915,13.38,174.3,14.42,0.00617294,0.049578,10.55,1,0,1,0,00100,0,0000000,2.43111,2.61306,3.97593,3.35473,-20.8099,4.89956,0.725389,2.27022,1.06823,21.6208,0.2084,0.8042,0,10.565,181.084,1.87289,14.1,14.42,845,12.57,1,14.03,13.32,21217,0.0,12.57,0,0.0,1,10034,14.24,14.03,0,0,0.0343776177931,0,1194980000.0,0.0,0.00280643,0.0,1194980000.0,0.0,1.0,1194980000.0,9.22349,0.0
